Mode	X(mm)	Y(mm)	Z(mm)	Pmod	Time(s)
0	96.2690	99.7470	0.6000	1	3.82E-02
0	96.0340	99.7650	0.6000	1	1.64E-02
0	96.0340	100.2460	0.6000	1	3.36E-02
0	96.6990	100.2730	0.6000	1	4.64E-02
0	97.3630	100.3000	0.6000	1	4.64E-02
0	97.4610	100.3280	0.6000	1	7.11E-03
0	97.5590	100.3550	0.6000	1	7.09E-03
0	97.6570	100.3830	0.6000	1	7.11E-03
0	97.7540	100.4110	0.6000	1	7.04E-03
0	99.7580	100.5720	0.6000	1	1.40E-01
0	100.3620	100.5500	0.6000	1	4.22E-02
0	100.8640	100.4080	0.6000	1	3.64E-02
0	101.2790	100.1970	0.6000	1	3.25E-02
0	101.5350	99.9980	0.6000	1	2.26E-02
0	101.1390	99.7160	0.6000	1	3.39E-02
0	100.6300	99.5080	0.6000	1	3.84E-02
0	100.2770	99.4430	0.6000	1	2.50E-02
0	99.7360	99.4380	0.6000	1	3.77E-02
0	97.7550	99.5940	0.6000	1	1.39E-01
0	97.7550	99.5940	0.6500	1	3.85E-04
0	94.8200	101.3620	0.6500	1	2.64E-02
0	94.7670	101.2480	0.6500	1	8.61E-03
0	94.7670	98.7990	0.6500	1	1.68E-01
0	94.8130	98.6330	0.6500	1	1.18E-02
0	94.9260	98.5780	0.6500	1	8.61E-03
0	99.7070	98.1850	0.6500	1	3.29E-01
0	100.3050	98.2030	0.6500	1	4.10E-02
0	100.8260	98.2760	0.6500	1	3.60E-02
0	101.3630	98.4410	0.6500	1	3.85E-02
0	101.8490	98.6870	0.6500	1	3.73E-02
0	102.2850	98.9950	0.6500	1	3.66E-02
0	102.7880	99.4900	0.6500	1	4.83E-02
0	103.0970	99.9490	0.6500	1	3.79E-02
0	103.1100	100.0530	0.6500	1	7.18E-03
0	102.7540	100.5560	0.6500	1	4.22E-02
0	102.2500	101.0420	0.6500	1	4.80E-02
0	101.5390	101.4820	0.6500	1	5.73E-02
0	100.9380	101.6940	0.6500	1	4.37E-02
0	100.3900	101.7980	0.6500	1	3.82E-02
0	99.7170	101.8160	0.6500	1	4.61E-02
0	94.8460	101.4160	0.6500	1	3.35E-01
0	95.0970	101.1060	0.6500	1	3.07E-03
0	95.0980	98.8940	0.6500	1	1.52E-01
0	99.8050	98.5170	0.6500	1	3.23E-01
0	100.3280	98.5330	0.6500	1	3.58E-02
0	100.8490	98.6160	0.6500	1	3.61E-02
0	101.3720	98.8100	0.6500	1	3.82E-02
0	101.8910	99.1050	0.6500	1	4.09E-02
0	102.4910	99.6530	0.6500	1	5.57E-02
0	102.7400	100.0040	0.6500	1	2.95E-02
0	102.5030	100.3400	0.6500	1	2.82E-02
0	102.0470	100.7800	0.6500	1	4.34E-02
0	101.4970	101.1210	0.6500	1	4.43E-02
0	100.9670	101.3500	0.6500	1	3.95E-02
0	100.4750	101.4600	0.6500	1	3.45E-02
0	99.7280	101.4860	0.6500	1	5.12E-02
0	95.3160	101.1240	0.6500	1	3.03E-01
0	95.5360	100.7010	0.6500	1	3.27E-02
0	95.5370	99.3000	0.6500	1	9.60E-02
0	99.7590	98.9620	0.6500	1	2.90E-01
0	100.3150	98.9720	0.6500	1	3.81E-02
0	100.6750	99.0290	0.6500	1	2.50E-02
0	101.1820	99.2060	0.6500	1	3.68E-02
0	101.6530	99.4740	0.6500	1	3.71E-02
0	101.9910	99.7560	0.6500	1	3.02E-02
0	102.2090	99.9950	0.6500	1	2.22E-02
0	101.7760	100.4320	0.6500	1	4.21E-02
0	101.2650	100.7480	0.6500	1	4.12E-02
0	100.9050	100.9030	0.6500	1	2.68E-02
0	100.4190	101.0230	0.6500	1	3.43E-02
0	99.7390	101.0460	0.6500	1	4.66E-02
0	95.7550	100.7190	0.6500	1	2.74E-01
0	96.0260	100.2500	0.6500	1	3.71E-02
0	96.0270	99.7520	0.6500	1	3.41E-02
0	96.2750	99.7320	0.6500	1	1.70E-02
0	96.6280	99.7180	0.6500	1	2.42E-02
0	96.9800	99.7040	0.6500	1	2.41E-02
0	97.0780	99.6770	0.6500	1	6.96E-03
0	97.1760	99.6490	0.6500	1	6.98E-03
0	97.2740	99.6210	0.6500	1	6.98E-03
0	97.3710	99.5940	0.6500	1	6.90E-03
0	99.7940	99.4000	0.6500	1	1.66E-01
0	100.3020	99.4110	0.6500	1	3.48E-02
0	100.6550	99.4780	0.6500	1	2.46E-02
0	101.1790	99.6920	0.6500	1	3.88E-02
0	101.5970	99.9940	0.6500	1	3.53E-02
0	101.4140	100.1390	0.6500	1	1.60E-02
0	100.9020	100.4330	0.6500	1	4.04E-02
0	100.3630	100.5850	0.6500	1	3.84E-02
0	99.7490	100.6070	0.6500	1	4.21E-02
0	97.3710	100.4110	0.6500	1	1.63E-01
0	97.2730	100.3830	0.6500	1	6.98E-03
0	97.1750	100.3550	0.6500	1	6.98E-03
0	97.0770	100.3270	0.6500	1	6.98E-03
0	96.9800	100.3000	0.6500	1	6.90E-03
0	96.2460	100.2610	0.6500	1	5.03E-02
0	97.4040	100.0020	0.6500	1	9.13E-03
0	97.6630	100.0030	0.6500	1	1.77E-02
0	97.9220	100.0030	0.6500	1	1.77E-02
0	98.1810	100.0030	0.6500	1	1.77E-02
0	98.4400	100.0030	0.6500	1	1.77E-02
0	98.6990	100.0040	0.6500	1	1.77E-02
0	98.9570	100.0040	0.6500	1	1.77E-02
0	99.0240	100.0340	0.6500	1	5.03E-03
0	99.0910	100.0640	0.6500	1	5.03E-03
0	99.1580	100.0940	0.6500	1	5.03E-03
0	99.2200	100.1220	0.6500	1	4.66E-03
0	99.2810	100.1500	0.6500	1	4.60E-03
0	99.3430	100.1780	0.6500	1	4.66E-03
0	99.8490	100.1920	0.6500	1	3.47E-02
0	100.3270	100.1790	0.6500	1	3.28E-02
0	100.8150	100.0340	0.6500	1	3.49E-02
0	100.8780	99.9960	0.6500	1	5.04E-03
0	100.5100	99.8560	0.6500	1	2.70E-02
0	100.2900	99.8150	0.6500	1	1.53E-02
0	99.3440	99.8310	0.6500	1	6.48E-02
0	99.2790	99.8600	0.6500	1	4.88E-03
0	99.2150	99.8880	0.6500	1	4.78E-03
0	99.1510	99.9170	0.6500	1	4.81E-03
0	99.0860	99.9460	0.6500	1	4.88E-03
0	99.0220	99.9750	0.6500	1	4.81E-03
0	98.9570	100.0040	0.6500	1	4.88E-03
0	98.9570	100.0040	0.7000	1	3.85E-04
0	94.8050	101.3870	0.7000	1	3.37E-02
0	94.7450	101.2870	0.7000	1	7.77E-03
0	94.7450	98.6410	0.7000	1	1.76E-01
0	94.8910	98.5540	0.7000	1	1.13E-02
0	99.6960	98.1510	0.7000	1	3.21E-01
0	100.4760	98.1710	0.7000	1	5.20E-02
0	101.0380	98.2950	0.7000	1	3.84E-02
0	101.5700	98.4980	0.7000	1	3.80E-02
0	102.1020	98.8020	0.7000	1	4.08E-02
0	102.5540	99.1650	0.7000	1	3.86E-02
0	102.8950	99.5490	0.7000	1	3.42E-02
0	103.1870	99.9870	0.7000	1	3.51E-02
0	103.0620	100.2220	0.7000	1	1.77E-02
0	102.8470	100.4930	0.7000	1	2.31E-02
0	102.4870	100.8810	0.7000	1	3.53E-02
0	101.9330	101.3050	0.7000	1	4.65E-02
0	101.4500	101.5560	0.7000	1	3.63E-02
0	100.9490	101.7280	0.7000	1	3.53E-02
0	100.4260	101.8290	0.7000	1	3.55E-02
0	99.7050	101.8500	0.7000	1	4.81E-02
0	94.8390	101.4420	0.7000	1	3.26E-01
0	94.8360	101.4380	0.7000	1	3.33E-04
0	99.5760	98.5010	0.7000	1	4.29E-02
0	95.0740	98.8690	0.7000	1	2.99E-01
0	95.0740	101.1310	0.7000	1	1.50E-01
0	99.7170	101.5200	0.7000	1	3.08E-01
0	100.5080	101.4910	0.7000	1	5.24E-02
0	101.0730	101.3480	0.7000	1	3.86E-02
0	101.6390	101.0920	0.7000	1	4.11E-02
0	102.0270	100.8320	0.7000	1	3.09E-02
0	102.4180	100.4930	0.7000	1	3.42E-02
0	102.8050	100.0050	0.7000	1	4.12E-02
0	102.5780	99.6780	0.7000	1	2.63E-02
0	102.0370	99.1620	0.7000	1	4.95E-02
0	101.5630	98.8600	0.7000	1	3.72E-02
0	101.0090	98.6320	0.7000	1	3.96E-02
0	100.4410	98.5000	0.7000	1	3.86E-02
0	99.7940	98.4830	0.7000	1	4.28E-02
0	99.7490	98.9280	0.7000	1	2.96E-02
0	100.3040	98.9360	0.7000	1	3.67E-02
0	100.6720	98.9920	0.7000	1	2.46E-02
0	101.1480	99.1480	0.7000	1	3.31E-02
0	101.5920	99.3880	0.7000	1	3.34E-02
0	102.0040	99.7070	0.7000	1	3.45E-02
0	102.2650	99.9900	0.7000	1	2.55E-02
0	102	100.2860	0.7000	1	2.63E-02
0	101.5570	100.6350	0.7000	1	3.73E-02
0	101.0790	100.8750	0.7000	1	3.54E-02
0	100.4510	101.0530	0.7000	1	4.32E-02
0	99.7270	101.0800	0.7000	1	4.79E-02
0	95.5130	100.7270	0.7000	1	2.80E-01
0	95.5130	99.2740	0.7000	1	9.61E-02
0	99.5300	98.9460	0.7000	1	2.67E-01
0	99.5660	99.3830	0.7000	1	2.90E-02
0	97.0040	99.5930	0.7000	1	1.70E-01
0	96.9060	99.6210	0.7000	1	6.74E-03
0	96.8090	99.6480	0.7000	1	6.66E-03
0	96.7110	99.6760	0.7000	1	6.74E-03
0	96.6130	99.7040	0.7000	1	6.74E-03
0	96.0180	99.7390	0.7000	1	3.94E-02
0	96.0180	100.2630	0.7000	1	3.47E-02
0	96.6130	100.2990	0.7000	1	3.94E-02
0	96.7100	100.3270	0.7000	1	6.68E-03
0	96.8080	100.3550	0.7000	1	6.74E-03
0	96.9060	100.3830	0.7000	1	6.74E-03
0	97.0030	100.4110	0.7000	1	6.68E-03
0	99.7370	100.6400	0.7000	1	1.81E-01
0	100.3940	100.6160	0.7000	1	4.35E-02
0	100.9220	100.4650	0.7000	1	3.63E-02
0	101.3830	100.2240	0.7000	1	3.44E-02
0	101.6630	99.9940	0.7000	1	2.40E-02
0	101.2270	99.6760	0.7000	1	3.57E-02
0	100.7340	99.4670	0.7000	1	3.54E-02
0	100.2930	99.3750	0.7000	1	2.98E-02
0	99.7850	99.3650	0.7000	1	3.36E-02
0	98.9370	99.8300	0.7000	1	7.44E-03
0	99.3360	99.8140	0.7000	1	2.64E-02
0	100.2820	99.7960	0.7000	1	6.26E-02
0	100.5080	99.8370	0.7000	1	1.52E-02
0	100.9330	99.9990	0.7000	1	3.01E-02
0	100.6090	100.1340	0.7000	1	2.32E-02
0	100.2850	100.1980	0.7000	1	2.18E-02
0	99.7340	100.2110	0.7000	1	3.65E-02
0	99.3360	100.1940	0.7000	1	2.64E-02
0	98.9370	100.1780	0.7000	1	2.64E-02
0	98.8730	100.1490	0.7000	1	4.65E-03
0	98.8080	100.1200	0.7000	1	4.71E-03
0	98.7440	100.0910	0.7000	1	4.65E-03
0	98.6800	100.0620	0.7000	1	4.65E-03
0	98.6160	100.0330	0.7000	1	4.65E-03
0	98.5510	100.0030	0.7000	1	4.74E-03
0	98.6130	99.9760	0.7000	1	4.47E-03
0	98.6750	99.9480	0.7000	1	4.50E-03
0	98.7370	99.9200	0.7000	1	4.50E-03
0	98.6750	99.9480	0.7000	1	4.50E-03
0	98.6130	99.9760	0.7000	1	4.50E-03
0	98.5510	100.0030	0.7000	1	4.47E-03
0	98.2490	100.0030	0.7000	1	2.00E-02
0	97.9460	100.0030	0.7000	1	2.00E-02
0	97.6430	100.0030	0.7000	1	2.00E-02
0	97.3400	100.0020	0.7000	1	2.00E-02
0	97.0380	100.0020	0.7000	1	2.00E-02
0	97.0380	100.0020	0.7500	1	3.85E-04
0	94.7760	101.4040	0.7500	1	2.05E-02
0	94.7220	101.3130	0.7500	1	7.05E-03
0	94.7230	98.6080	0.7500	1	1.80E-01
0	94.8660	98.5290	0.7500	1	1.09E-02
0	99.6850	98.1180	0.7500	1	3.22E-01
0	100.4890	98.1380	0.7500	1	5.36E-02
0	101.0680	98.2660	0.7500	1	3.95E-02
0	101.6100	98.4750	0.7500	1	3.87E-02
0	102.1430	98.7810	0.7500	1	4.10E-02
0	102.5400	99.0980	0.7500	1	3.39E-02
0	102.9120	99.4870	0.7500	1	3.59E-02
0	103.2090	99.9280	0.7500	1	3.54E-02
0	103.2290	100.0490	0.7500	1	8.18E-03
0	102.8960	100.5320	0.7500	1	3.91E-02
0	102.4670	100.9630	0.7500	1	4.05E-02
0	102.0300	101.2930	0.7500	1	3.65E-02
0	101.4990	101.5750	0.7500	1	4.01E-02
0	100.9900	101.7540	0.7500	1	3.60E-02
0	100.4430	101.8600	0.7500	1	3.71E-02
0	99.6940	101.8830	0.7500	1	5.00E-02
0	94.8130	101.4670	0.7500	1	3.27E-01
0	94.8070	101.4560	0.7500	1	8.35E-04
0	95.0520	101.1560	0.7500	1	2.98E-03
0	95.0520	98.8440	0.7500	1	1.51E-01
0	96.6500	98.7110	0.7500	1	1.04E-01
0	96.6500	98.8270	0.7500	1	7.56E-03
0	99.3450	101.5230	0.7500	1	2.48E-01
0	95.2710	101.1750	0.7500	1	2.66E-01
0	95.4910	100.7530	0.7500	1	3.10E-02
0	95.4920	99.2480	0.7500	1	9.80E-02
0	96.3760	99.1740	0.7500	1	5.78E-02
0	98.1840	100.9830	0.7500	1	1.67E-01
0	95.7100	100.7720	0.7500	1	1.62E-01
0	95.9710	99.9090	0.7500	1	6.94E-03
0	95.9710	100.3130	0.7500	1	2.63E-02
0	96.9170	100.3940	0.7500	1	6.19E-02
0	96.1940	99.6710	0.7500	1	6.66E-02
0	95.9710	99.6890	0.7500	1	1.46E-02
0	97.1160	98.6720	0.7500	1	1.18E-02
0	100.0080	101.5640	0.7500	1	2.66E-01
0	100.5770	101.5120	0.7500	1	3.72E-02
0	97.6890	98.6240	0.7500	1	2.66E-01
0	99.7860	98.4500	0.7500	1	1.37E-01
0	100.3760	98.4650	0.7500	1	3.84E-02
0	100.9350	98.5690	0.7500	1	3.70E-02
0	101.5970	98.8340	0.7500	1	4.65E-02
0	102.0260	99.0970	0.7500	1	3.28E-02
0	102.6240	99.6600	0.7500	1	5.35E-02
0	102.8620	100.0020	0.7500	1	2.71E-02
0	102.6700	100.2790	0.7500	1	2.20E-02
0	102.3840	100.5790	0.7500	1	2.70E-02
0	101.9870	100.9280	0.7500	1	3.44E-02
0	101.5110	101.2100	0.7500	1	3.60E-02
0	101.0630	101.3920	0.7500	1	3.15E-02
0	98.4180	98.7320	0.7500	1	2.44E-01
0	99.2430	98.9360	0.7500	1	5.54E-02
0	99.7990	98.8890	0.7500	1	3.64E-02
0	100.3650	98.9040	0.7500	1	3.69E-02
0	100.7290	98.9680	0.7500	1	2.41E-02
0	101.1550	99.1100	0.7500	1	2.93E-02
0	101.6910	99.4050	0.7500	1	3.99E-02
0	102.0840	99.7230	0.7500	1	3.29E-02
0	102.3300	99.9990	0.7500	1	2.41E-02
0	102.0730	100.2690	0.7500	1	2.43E-02
0	101.6510	100.6250	0.7500	1	3.60E-02
0	101.1820	100.8740	0.7500	1	3.46E-02
0	99.3990	99.0910	0.7500	1	1.64E-01
0	100.3460	99.3830	0.7500	1	7.62E-03
0	100.6510	99.4270	0.7500	1	2.01E-02
0	101.2340	99.6630	0.7500	1	4.10E-02
0	101.6910	99.9950	0.7500	1	3.68E-02
0	101.5940	100.0920	0.7500	1	8.94E-03
0	101.2710	100.3070	0.7500	1	2.53E-02
0	100.5020	99.5380	0.7500	1	7.08E-02
0	100.5020	99.5380	0.8000	1	3.85E-04
0	94.7520	101.4300	0.8000	1	4.66E-02
0	94.7000	101.3390	0.8000	1	6.99E-03
0	94.7010	98.5830	0.8000	1	1.84E-01
0	94.8450	98.5040	0.8000	1	1.09E-02
0	99.6740	98.0840	0.8000	1	3.23E-01
0	100.3260	98.0990	0.8000	1	4.35E-02
0	100.8710	98.1780	0.8000	1	3.67E-02
0	101.4460	98.3550	0.8000	1	4.01E-02
0	101.9630	98.6180	0.8000	1	3.87E-02
0	102.3970	98.9220	0.8000	1	3.53E-02
0	102.9300	99.4390	0.8000	1	4.95E-02
0	103.2370	99.8590	0.8000	1	3.47E-02
0	103.2860	100.0550	0.8000	1	1.35E-02
0	102.9470	100.5440	0.8000	1	3.97E-02
0	102.4830	101.0040	0.8000	1	4.36E-02
0	102.0670	101.3170	0.8000	1	3.47E-02
0	101.5510	101.5920	0.8000	1	3.90E-02
0	100.9950	101.7890	0.8000	1	3.93E-02
0	100.4390	101.8950	0.8000	1	3.77E-02
0	99.6830	101.9160	0.8000	1	5.04E-02
0	94.7880	101.4910	0.8000	1	3.28E-01
0	94.7820	101.4820	0.8000	1	7.21E-04
0	95.1580	98.8560	0.8000	1	2.04E-02
0	95.1080	98.8060	0.8000	1	4.44E-03
0	95.0410	98.8240	0.8000	1	4.36E-03
0	95.0230	98.8920	0.8000	1	4.42E-03
0	95.0720	98.9410	0.8000	1	4.35E-03
0	95.1400	98.9230	0.8000	1	4.42E-03
0	95.9270	98.7430	0.8000	1	5.07E-02
0	94.9570	99.7190	0.8000	1	8.65E-02
0	94.8840	99.7980	0.8000	1	6.76E-03
0	94.8120	99.7790	0.8000	1	4.68E-03
0	94.8320	99.8500	0.8000	1	4.63E-03
0	94.8730	99.8390	0.8000	1	2.67E-03
0	95.0300	100.2610	0.8000	1	2.83E-02
0	96.6060	98.6850	0.8000	1	1.40E-01
0	97.2850	98.6280	0.8000	1	4.28E-02
0	95.0300	100.8830	0.8000	1	2.00E-01
0	95	101.0730	0.8000	1	1.21E-02
0	94.9700	101.2630	0.8000	1	1.21E-02
0	94.8990	101.2440	0.8000	1	4.62E-03
0	94.9180	101.3150	0.8000	1	4.62E-03
0	94.9590	101.3040	0.8000	1	2.67E-03
0	95.3260	101.2070	0.8000	1	2.38E-02
0	97.9640	98.5700	0.8000	1	2.34E-01
0	98.6420	98.5120	0.8000	1	4.28E-02
0	95.8980	101.2570	0.8000	1	2.44E-01
0	96.4700	101.3070	0.8000	1	3.61E-02
0	99.3210	98.4550	0.8000	1	2.53E-01
0	99.9770	98.4210	0.8000	1	4.13E-02
0	97.0410	101.3560	0.8000	1	2.61E-01
0	97.6130	101.4060	0.8000	1	3.61E-02
0	100.5650	98.4540	0.8000	1	2.62E-01
0	101.0650	98.5750	0.8000	1	3.23E-02
0	98.1840	101.4560	0.8000	1	2.56E-01
0	98.7560	101.5050	0.8000	1	3.61E-02
0	101.5100	98.7510	0.8000	1	2.45E-01
0	101.9080	98.9750	0.8000	1	2.87E-02
0	99.3270	101.5550	0.8000	1	2.29E-01
0	99.2640	101.6390	0.8000	1	6.60E-03
0	99.2020	101.7240	0.8000	1	6.61E-03
0	99.1300	101.7050	0.8000	1	4.68E-03
0	99.1490	101.7760	0.8000	1	4.62E-03
0	99.1910	101.7650	0.8000	1	2.73E-03
0	102.1050	99.3980	0.8000	1	2.89E-02
0	99.9120	101.5920	0.8000	1	1.95E-01
0	100.5230	101.5570	0.8000	1	3.85E-02
0	101.0290	101.4430	0.8000	1	3.26E-02
0	101.5210	101.2500	0.8000	1	3.32E-02
0	102.2010	100.8200	0.8000	1	5.05E-02
0	102.6600	100.3640	0.8000	1	4.06E-02
0	102.9270	99.9930	0.8000	1	2.87E-02
0	102.6600	99.6330	0.8000	1	2.82E-02
0	102.2600	99.2430	0.8000	1	3.51E-02
0	102.2650	99.9980	0.8000	1	4.74E-02
0	101.8640	100.3980	0.8000	1	3.56E-02
0	101.8640	100.3980	0.8500	1	3.85E-04
0	94.7250	101.4470	0.8500	1	5.55E-02
0	94.6780	101.3460	0.8500	1	7.43E-03
0	94.6780	98.5830	0.8500	1	1.84E-01
0	94.8120	98.4800	0.8500	1	1.13E-02
0	99.5550	98.0610	0.8500	1	3.17E-01
0	100.0540	98.0610	0.8500	1	3.33E-02
0	100.6890	98.1070	0.8500	1	4.24E-02
0	101.1960	98.2340	0.8500	1	3.48E-02
0	101.7080	98.4400	0.8500	1	3.68E-02
0	102.2330	98.7460	0.8500	1	4.05E-02
0	102.6260	99.0600	0.8500	1	3.35E-02
0	102.9790	99.4270	0.8500	1	3.39E-02
0	103.2920	99.8540	0.8500	1	3.53E-02
0	103.3460	100.0510	0.8500	1	1.36E-02
0	103.0600	100.4680	0.8500	1	3.37E-02
0	102.7110	100.8410	0.8500	1	3.41E-02
0	102.2780	101.2240	0.8500	1	3.85E-02
0	101.8330	101.4970	0.8500	1	3.48E-02
0	101.2990	101.7310	0.8500	1	3.89E-02
0	100.7620	101.8790	0.8500	1	3.71E-02
0	100.1820	101.9510	0.8500	1	3.90E-02
0	99.6730	101.9490	0.8500	1	3.39E-02
0	94.7570	101.5150	0.8500	1	3.29E-01
0	94.7510	101.5020	0.8500	1	9.55E-04
0	95.0500	101.0830	0.8500	1	3.96E-03
0	95	101.1330	0.8500	1	4.21E-03
0	95.0180	101.2010	0.8500	1	4.19E-03
0	95.0860	101.2190	0.8500	1	4.19E-03
0	95.1350	101.1690	0.8500	1	4.17E-03
0	95.1170	101.1020	0.8500	1	4.13E-03
0	95.0070	100.3840	0.8500	1	4.33E-02
0	95.9090	101.2860	0.8500	1	7.60E-02
0	96.5900	101.3460	0.8500	1	4.07E-02
0	95.0070	99.7630	0.8500	1	1.33E-01
0	95.0070	99.1420	0.8500	1	3.70E-02
0	97.2720	101.4060	0.8500	1	1.91E-01
0	97.9530	101.4670	0.8500	1	4.07E-02
0	95.2590	98.7720	0.8500	1	2.27E-01
0	95.0970	98.7210	0.8500	1	1.01E-02
0	94.9350	98.6700	0.8500	1	1.01E-02
0	94.9460	98.7110	0.8500	1	2.53E-03
0	94.8750	98.7300	0.8500	1	4.38E-03
0	94.8940	98.6590	0.8500	1	4.38E-03
0	95.8310	98.7230	0.8500	1	7.22E-03
0	98.6350	101.5270	0.8500	1	2.36E-01
0	99.3160	101.5870	0.8500	1	4.07E-02
0	96.4030	98.6740	0.8500	1	2.45E-01
0	96.9750	98.6240	0.8500	1	3.42E-02
0	99.9800	101.6300	0.8500	1	2.53E-01
0	100.5580	101.5870	0.8500	1	3.45E-02
0	97.5470	98.5750	0.8500	1	2.54E-01
0	98.1190	98.5260	0.8500	1	3.42E-02
0	101.0620	101.4690	0.8500	1	2.48E-01
0	101.5070	101.2930	0.8500	1	2.85E-02
0	98.6910	98.4770	0.8500	1	2.37E-01
0	99.2630	98.4270	0.8500	1	3.42E-02
0	101.9070	101.0720	0.8500	1	2.23E-01
0	99.9970	98.5400	0.8500	1	2.44E-02
0	102.2710	100.8150	0.8500	1	1.92E-01
0	102.6820	100.4010	0.8500	1	3.48E-02
0	102.9860	99.9940	0.8500	1	3.03E-02
0	102.6940	99.6040	0.8500	1	2.90E-02
0	102.0860	99.0430	0.8500	1	4.93E-02
0	101.7120	98.8070	0.8500	1	2.63E-02
0	101.3130	98.6200	0.8500	1	2.63E-02
0	100.8940	98.4830	0.8500	1	2.63E-02
0	100.4520	98.4000	0.8500	1	2.68E-02
0	99.8420	98.3850	0.8500	1	3.64E-02
0	100.9150	98.9020	0.8500	1	9.16E-03
0	101.1960	98.9960	0.8500	1	1.77E-02
0	101.8730	99.3740	0.8500	1	4.62E-02
0	102.1870	99.6480	0.8500	1	2.48E-02
0	102.5000	99.9980	0.8500	1	2.80E-02
0	102.2710	100.2510	0.8500	1	2.03E-02
0	101.6560	99.6430	0.8500	1	5.15E-02
0	101.0700	99.0570	0.8500	1	4.94E-02
0	101.0700	99.0570	0.9000	1	3.85E-04
0	94.7070	101.4670	0.9000	1	5.23E-02
0	94.6560	101.3840	0.9000	1	6.49E-03
0	94.6560	98.5590	0.9000	1	1.88E-01
0	94.7900	98.4560	0.9000	1	1.13E-02
0	99.5420	98.0290	0.9000	1	3.18E-01
0	100.0520	98.0280	0.9000	1	3.40E-02
0	100.6920	98.0720	0.9000	1	4.28E-02
0	101.2370	98.2100	0.9000	1	3.75E-02
0	101.8340	98.4590	0.9000	1	4.31E-02
0	102.2670	98.7210	0.9000	1	3.37E-02
0	102.7280	99.0910	0.9000	1	3.94E-02
0	103.1000	99.5060	0.9000	1	3.72E-02
0	103.4070	100.0440	0.9000	1	4.13E-02
0	103.1140	100.4840	0.9000	1	3.52E-02
0	102.7670	100.8460	0.9000	1	3.34E-02
0	102.3440	101.2250	0.9000	1	3.79E-02
0	101.8580	101.5250	0.9000	1	3.81E-02
0	101.3480	101.7520	0.9000	1	3.72E-02
0	100.7710	101.9110	0.9000	1	3.99E-02
0	100.1780	101.9850	0.9000	1	3.98E-02
0	99.6630	101.9820	0.9000	1	3.43E-02
0	94.7520	101.5410	0.9000	1	3.29E-01
0	94.7380	101.5180	0.9000	1	1.80E-03
0	95.1140	98.8060	0.9000	1	2.11E-02
0	95.0640	98.7570	0.9000	1	4.10E-03
0	94.9970	98.7750	0.9000	1	4.06E-03
0	94.9780	98.8430	0.9000	1	4.13E-03
0	95.0280	98.8920	0.9000	1	4.10E-03
0	95.0950	98.8740	0.9000	1	4.06E-03
0	95.8860	98.6910	0.9000	1	4.75E-02
0	94.9130	99.6700	0.9000	1	8.08E-02
0	94.8390	99.7490	0.9000	1	6.34E-03
0	94.7680	99.7300	0.9000	1	4.30E-03
0	94.7870	99.8010	0.9000	1	4.30E-03
0	94.8280	99.7900	0.9000	1	2.48E-03
0	94.9860	100.2120	0.9000	1	2.64E-02
0	96.5670	98.6310	0.9000	1	1.31E-01
0	97.2480	98.5710	0.9000	1	4.00E-02
0	94.9860	100.8330	0.9000	1	1.87E-01
0	94.9070	101.3610	0.9000	1	3.13E-02
0	94.8650	101.3720	0.9000	1	2.54E-03
0	94.8460	101.3010	0.9000	1	4.30E-03
0	94.9180	101.3200	0.9000	1	4.36E-03
0	95.0540	101.2850	0.9000	1	8.22E-03
0	95.1910	101.2490	0.9000	1	8.29E-03
0	97.9290	98.5120	0.9000	1	2.27E-01
0	98.6100	98.4520	0.9000	1	4.00E-02
0	95.7610	101.3010	0.9000	1	2.36E-01
0	96.3310	101.3520	0.9000	1	3.35E-02
0	99.2900	98.3930	0.9000	1	2.45E-01
0	99.9490	98.3550	0.9000	1	3.86E-02
0	96.9010	101.4030	0.9000	1	2.52E-01
0	97.4710	101.4540	0.9000	1	3.35E-02
0	100.5460	98.3790	0.9000	1	2.55E-01
0	101.0510	98.4960	0.9000	1	3.03E-02
0	98.0410	101.5060	0.9000	1	2.49E-01
0	98.6110	101.5570	0.9000	1	3.35E-02
0	101.5020	98.6660	0.9000	1	2.39E-01
0	101.9070	98.8820	0.9000	1	2.69E-02
0	99.1810	101.6080	0.9000	1	2.26E-01
0	99.7550	101.6560	0.9000	1	3.37E-02
0	102.2720	99.1390	0.9000	1	2.08E-01
0	102.7900	99.6430	0.9000	1	4.23E-02
0	103.0390	100.0020	0.9000	1	2.56E-02
0	102.8320	100.3020	0.9000	1	2.13E-02
0	102.4570	100.6920	0.9000	1	3.17E-02
0	102.3520	100.7560	0.9000	1	7.20E-03
0	102.2470	100.8190	0.9000	1	7.17E-03
0	102.1420	100.8820	0.9000	1	7.17E-03
0	101.5780	101.2150	0.9000	1	3.83E-02
0	101.1030	101.4090	0.9000	1	3.00E-02
0	100.6160	101.5280	0.9000	1	2.93E-02
0	101.6580	100.4860	0.9000	1	8.63E-02
0	101.7170	100.3990	0.9000	1	6.15E-03
0	101.7750	100.3120	0.9000	1	6.12E-03
0	101.8340	100.2260	0.9000	1	6.10E-03
0	101.8920	100.1390	0.9000	1	6.12E-03
0	102.4380	99.5930	0.9000	1	4.52E-02
0	102.5510	100.0320	0.9000	1	2.65E-02
0	102.1720	100.4190	0.9000	1	3.17E-02
0	102.1720	100.4190	0.9500	1	3.85E-04
0	94.6800	101.5000	0.9500	1	5.82E-02
